# Nome	Cluster
monkeyc6r1s2502 0
monkeyc6r1s2510 0
monkeyc6r1s2516 0
monkeyc6r1s2518 0
monkeyc6r1s2538 0
monkeyc6r1s2544 0
monkeyc6r1s2548 0
monkeyc6r1s2550 0
monkeyc6r1s2554 0
monkeyc6r1s2558 0
monkeyc6r1s2574 0
monkeyc6r1s2582 0
monkeyc6r1s2600 0
monkeyc6r1s2608 0
monkeyc6r1s2612 0
monkeyc6r1s2624 0
monkeyc6r1s2626 0
monkeyc6r1s2631 0
monkeyc6r1s2646 0
monkeyc6r1s2651 0
monkeyc6r1s2652 0
monkeyc6r1s2662 0
monkeyc6r1s2672 0
monkeyc6r1s2674 0
monkeyc6r1s2680 0
monkeyc6r1s2692 0
monkeyc6r1s2718 0
monkeyc6r1s2730 0
monkeyc6r1s2732 0
monkeyc6r1s2742 0
monkeyc6r1s2772 0
monkeyc6r1s2774 0
monkeyc6r1s2775 0
monkeyc6r1s2776 0
monkeyc6r1s2778 0
monkeyc6r1s2782 0
monkeyc6r1s2788 0
monkeyc6r1s2790 0
monkeyc6r1s2794 0
monkeyc6r1s2800 0
monkeyc6r1s2802 0
monkeyc6r1s2810 0
monkeyc6r1s2812 0
monkeyc6r1s2822 0
monkeyc6r1s2824 0
monkeyc6r1s2828 0
monkeyc6r1s2830 0
monkeyc6r1s2832 0
monkeyc6r1s2834 0
monkeyc6r1s2836 0
monkeyc6r1s2842 0
monkeyc6r1s2844 0
monkeyc6r1s2848 0
monkeyc6r1s2850 0
monkeyc6r1s2854 0
monkeyc6r1s2856 0
monkeyc6r1s2860 0
monkeyc6r1s2864 0
monkeyc6r1s2866 0
monkeyc6r1s2876 0
monkeyc6r1s2884 0
monkeyc6r1s2912 0
monkeyc6r1s2926 0
monkeyc6r1s2936 0
monkeyc6r1s2938 0
monkeyc6r1s2942 0
monkeyc6r1s2966 0
monkeyc6r1s2968 0
monkeyc6r1s2974 0
monkeyc6r1s2980 0
monkeyc6r1s2986 0
monkeyc6r1s2997 0
monkeyc5hr1s2002 1
monkeyc5hr1s2004 1
monkeyc5hr1s2005 1
monkeyc5hr1s2007 1
monkeyc5hr1s2011 1
monkeyc5hr1s2012 1
monkeyc5hr1s2013 1
monkeyc5hr1s2015 1
monkeyc5hr1s2019 1
monkeyc5hr1s2021 1
monkeyc5hr1s2024 1
monkeyc5hr1s2029 1
monkeyc5hr1s2040 1
monkeyc5hr1s2043 1
monkeyc5hr1s2056 1
monkeyc5hr1s2063 1
monkeyc5hr1s2065 1
monkeyc5hr1s2066 1
monkeyc5hr1s2068 1
monkeyc5hr1s2074 1
monkeyc5hr1s2079 1
monkeyc5hr1s2080 1
monkeyc5hr1s2083 1
monkeyc5hr1s2085 1
monkeyc5hr1s2087 1
monkeyc5hr1s2090 1
monkeyc5hr1s2091 1
monkeyc5hr1s2092 1
monkeyc5hr1s2097 1
monkeyc5hr1s2098 1
monkeyc5hr1s2102 1
monkeyc5hr1s2104 1
monkeyc5hr1s2108 1
monkeyc5hr1s2111 1
monkeyc5hr1s2112 1
monkeyc5hr1s2113 1
monkeyc5hr1s2115 1
monkeyc5hr1s2116 1
monkeyc5hr1s2121 1
monkeyc5hr1s2123 1
monkeyc5hr1s2127 1
monkeyc5hr1s2132 1
monkeyc5hr1s2138 1
monkeyc5hr1s2140 1
monkeyc5hr1s2142 1
monkeyc5hr1s2145 1
monkeyc5hr1s2147 1
monkeyc5hr1s2149 1
monkeyc5hr1s2150 1
monkeyc5hr1s2153 1
monkeyc5hr1s2155 1
monkeyc5hr1s2159 1
monkeyc5hr1s2167 1
monkeyc5hr1s2170 1
monkeyc5hr1s2171 1
monkeyc5hr1s2176 1
monkeyc5hr1s2184 1
monkeyc5hr1s2189 1
monkeyc5hr1s2193 1
monkeyc5hr1s2200 1
monkeyc5hr1s2205 1
monkeyc5hr1s2211 1
monkeyc5hr1s2215 1
monkeyc5hr1s2218 1
monkeyc5hr1s2222 1
monkeyc5hr1s2225 1
monkeyc5hr1s2227 1
monkeyc5hr1s2228 1
monkeyc5hr1s2231 1
monkeyc5hr1s2233 1
monkeyc5hr1s2236 1
monkeyc5hr1s2237 1
monkeyc5hr1s2239 1
monkeyc5hr1s2240 1
monkeyc5hr1s2241 1
monkeyc5hr1s2243 1
monkeyc5hr1s2245 1
monkeyc5hr1s2246 1
monkeyc5hr1s2250 1
monkeyc5hr1s2252 1
monkeyc5hr1s2254 1
monkeyc5hr1s2259 1
monkeyc5hr1s2260 1
monkeyc5hr1s2263 1
monkeyc5hr1s2264 1
monkeyc5hr1s2265 1
monkeyc5hr1s2267 1
monkeyc5hr1s2268 1
monkeyc5hr1s2275 1
monkeyc5hr1s2278 1
monkeyc5hr1s2279 1
monkeyc5hr1s2281 1
monkeyc5hr1s2284 1
monkeyc5hr1s2286 1
monkeyc5hr1s2288 1
monkeyc5hr1s2289 1
monkeyc5hr1s2290 1
monkeyc5hr1s2292 1
monkeyc5hr1s2297 1
monkeyc5hr1s2298 1
monkeyc5hr1s2307 1
monkeyc5hr1s2310 1
monkeyc5hr1s2314 1
monkeyc5hr1s2317 1
monkeyc5hr1s2320 1
monkeyc5hr1s2322 1
monkeyc5hr1s2326 1
monkeyc5hr1s2327 1
monkeyc5hr1s2329 1
monkeyc5hr1s2330 1
monkeyc5hr1s2332 1
monkeyc5hr1s2333 1
monkeyc5hr1s2335 1
monkeyc5hr1s2338 1
monkeyc5hr1s2342 1
monkeyc5hr1s2343 1
monkeyc5hr1s2344 1
monkeyc5hr1s2346 1
monkeyc5hr1s2349 1
monkeyc5hr1s2350 1
monkeyc5hr1s2351 1
monkeyc5hr1s2353 1
monkeyc5hr1s2356 1
monkeyc5hr1s2364 1
monkeyc5hr1s2367 1
monkeyc5hr1s2369 1
monkeyc5hr1s2374 1
monkeyc5hr1s2375 1
monkeyc5hr1s2376 1
monkeyc5hr1s2379 1
monkeyc5hr1s2382 1
monkeyc5hr1s2383 1
monkeyc5hr1s2385 1
monkeyc5hr1s2387 1
monkeyc5hr1s2393 1
monkeyc5hr1s2395 1
monkeyc5hr1s2399 1
monkeyc5hr1s2402 1
monkeyc5hr1s2404 1
monkeyc5hr1s2406 1
monkeyc5hr1s2407 1
monkeyc5hr1s2410 1
monkeyc5hr1s2411 1
monkeyc5hr1s2412 1
monkeyc5hr1s2416 1
monkeyc5hr1s2417 1
monkeyc5hr1s2421 1
monkeyc5hr1s2422 1
monkeyc5hr1s2423 1
monkeyc5hr1s2428 1
monkeyc5hr1s2438 1
monkeyc5hr1s2439 1
monkeyc5hr1s2440 1
monkeyc5hr1s2441 1
monkeyc5hr1s2442 1
monkeyc5hr1s2443 1
monkeyc5hr1s2447 1
monkeyc5hr1s2448 1
monkeyc5hr1s2450 1
monkeyc5hr1s2451 1
monkeyc5hr1s2461 1
monkeyc5hr1s2462 1
monkeyc5hr1s2463 1
monkeyc5hr1s2466 1
monkeyc5hr1s2470 1
monkeyc5hr1s2472 1
monkeyc5hr1s2476 1
monkeyc5hr1s2478 1
monkeyc5hr1s2479 1
monkeyc5hr1s2481 1
monkeyc5hr1s2486 1
monkeyc5hr1s2489 1
monkeyc5hr1s2492 1
monkeyc5hr1s2494 1
monkeyc5hr1s2498 1
monkeyc5hr1s2499 1
monkeyc6r1s2507 1
monkeyc6r1s2511 1
monkeyc6r1s2517 1
monkeyc6r1s2521 1
monkeyc6r1s2523 1
monkeyc6r1s2527 1
monkeyc6r1s2530 1
monkeyc6r1s2531 1
monkeyc6r1s2533 1
monkeyc6r1s2535 1
monkeyc6r1s2540 1
monkeyc6r1s2541 1
monkeyc6r1s2543 1
monkeyc6r1s2547 1
monkeyc6r1s2549 1
