# Nome	Cluster
monkeyc8sp2s3687 0
monkeyc8sp2s3688 0
monkeyc8sp2s3689 0
monkeyc8sp2s3690 0
monkeyc8sp2s3691 0
monkeyc8sp2s3692 0
monkeyc8sp2s3693 0
monkeyc8sp2s3694 0
monkeyc8sp2s3695 0
monkeyc8sp2s3696 0
monkeyc8sp2s3697 0
monkeyc8sp2s3698 0
monkeyc8sp2s3699 0
monkeyc8sp2s3700 0
monkeyc8sp2s3701 0
monkeyc8sp2s3702 0
monkeyc8sp2s3703 0
monkeyc8sp2s3704 0
monkeyc8sp2s3705 0
monkeyc8sp2s3706 0
monkeyc8sp2s3707 0
monkeyc8sp2s3708 0
monkeyc8sp2s3709 0
monkeyc8sp2s3710 0
monkeyc8sp2s3711 0
monkeyc8sp2s3712 0
monkeyc8sp2s3713 0
monkeyc8sp2s3714 0
monkeyc8sp2s3715 0
monkeyc8sp2s3716 0
monkeyc8sp2s3717 0
monkeyc8sp2s3718 0
monkeyc8sp2s3719 0
monkeyc8sp2s3720 0
monkeyc8sp2s3721 0
monkeyc8sp2s3722 0
monkeyc8sp2s3723 0
monkeyc8sp2s3724 0
monkeyc8sp2s3725 0
monkeyc8sp2s3726 0
monkeyc8sp2s3727 0
monkeyc8sp2s3728 0
monkeyc8sp2s3729 0
monkeyc8sp2s3730 0
monkeyc8sp2s3731 0
monkeyc8sp2s3732 0
monkeyc8sp2s3733 0
monkeyc8sp2s3734 0
monkeyc8sp2s3735 0
monkeyc8sp2s3736 0
monkeyc8sp2s3737 0
monkeyc8sp2s3738 0
monkeyc8sp2s3739 0
monkeyc8sp2s3740 0
monkeyc8sp2s3741 0
monkeyc8sp2s3742 0
monkeyc8sp2s3743 0
monkeyc8sp2s3744 0
monkeyc8sp2s3745 0
monkeyc8sp2s3746 0
monkeyc8sp2s3747 0
monkeyc8sp2s3748 0
monkeyc8sp2s3749 0
monkeyc8sp2s3750 0
monkeyc8sp2s3751 0
monkeyc8sp2s3752 0
monkeyc8sp2s3753 0
monkeyc8sp2s3754 0
monkeyc8sp2s3755 0
monkeyc8sp2s3756 0
monkeyc8sp2s3757 0
monkeyc8sp2s3758 0
monkeyc8sp2s3759 0
monkeyc8sp2s3760 0
monkeyc8sp2s3761 0
monkeyc8sp2s3762 0
monkeyc8sp2s3763 0
monkeyc8sp2s3764 0
monkeyc8sp2s3765 0
monkeyc8sp2s3766 0
monkeyc8sp2s3767 0
monkeyc8sp2s3768 0
monkeyc8sp2s3769 0
monkeyc8sp2s3770 0
monkeyc8sp2s3771 0
monkeyc8sp2s3772 0
monkeyc8sp2s3773 0
monkeyc8sp2s3774 0
monkeyc8sp2s3775 0
monkeyc8sp2s3776 0
monkeyc8sp2s3777 0
monkeyc8sp2s3778 0
monkeyc8sp2s3779 0
monkeyc8sp2s3780 0
monkeyc8sp2s3781 0
monkeyc8sp2s3782 0
monkeyc8sp2s3783 0
monkeyc8sp2s3784 0
monkeyc8sp2s3785 0
monkeyc8sp2s3786 0
monkeyc8sp2s3787 0
monkeyc8sp2s3788 0
monkeyc8sp2s3789 0
monkeyc8sp2s3790 0
monkeyc8sp2s3791 0
monkeyc8sp2s3792 0
monkeyc8sp2s3793 0
monkeyc8sp2s3794 0
monkeyc8sp2s3795 0
monkeyc8sp2s3796 0
monkeyc8sp2s3797 0
monkeyc8sp2s3798 0
monkeyc8sp2s3799 0
monkeyc8sp2s3800 0
monkeyc8sp2s3801 0
monkeyc8sp2s3802 0
monkeyc8sp2s3803 0
monkeyc8sp2s3804 0
monkeyc8sp2s3805 0
monkeyc8sp2s3806 0
monkeyc8sp2s3807 0
monkeyc8sp2s3808 0
monkeyc8sp2s3809 0
monkeyc8sp2s3810 0
monkeyc8sp2s3811 0
monkeyc8sp2s3812 0
monkeyc8sp2s3813 0
monkeyc8sp2s3814 0
monkeyc8sp2s3815 0
monkeyc8sp2s3816 0
monkeyc2g2s501 1
monkeyc2g2s506 1
monkeyc2g2s507 1
monkeyc2g2s508 1
monkeyc2g2s510 1
monkeyc2g2s511 1
monkeyc2g2s513 1
monkeyc2g2s514 1
monkeyc2g2s516 1
monkeyc2g2s517 1
monkeyc2g2s518 1
monkeyc2g2s520 1
monkeyc2g2s521 1
monkeyc2g2s524 1
monkeyc2g2s528 1
monkeyc2g2s532 1
monkeyc2g2s534 1
monkeyc2g2s535 1
monkeyc2g2s537 1
monkeyc2g2s538 1
monkeyc2g2s540 1
monkeyc2g2s541 1
monkeyc2g2s542 1
monkeyc2g2s546 1
monkeyc2g2s547 1
monkeyc2g2s550 1
monkeyc2g2s551 1
monkeyc2g2s552 1
monkeyc2g2s554 1
monkeyc2g2s555 1
monkeyc2g2s559 1
monkeyc2g2s560 1
monkeyc2g2s561 1
monkeyc2g2s568 1
monkeyc2g2s569 1
monkeyc2g2s571 1
monkeyc2g2s579 1
monkeyc2g2s581 1
monkeyc2g2s584 1
monkeyc2g2s586 1
monkeyc2g2s588 1
monkeyc2g2s589 1
monkeyc2g2s592 1
monkeyc2g2s597 1
monkeyc2g2s602 1
monkeyc2g2s605 1
monkeyc2g2s607 1
monkeyc2g2s610 1
monkeyc2g2s613 1
monkeyc2g2s614 1
monkeyc2g2s616 1
monkeyc2g2s619 1
monkeyc2g2s626 1
monkeyc2g2s627 1
monkeyc2g2s629 1
monkeyc2g2s631 1
monkeyc2g2s632 1
monkeyc2g2s635 1
monkeyc2g2s636 1
monkeyc2g2s637 1
monkeyc2g2s638 1
monkeyc2g2s640 1
monkeyc2g2s641 1
monkeyc2g2s645 1
monkeyc2g2s647 1
monkeyc2g2s650 1
monkeyc2g2s651 1
