# Nome	Cluster
monkeyc1g1s2 0
monkeyc1g1s3 0
monkeyc1g1s9 0
monkeyc1g1s10 0
monkeyc1g1s11 0
monkeyc1g1s12 0
monkeyc1g1s13 0
monkeyc1g1s14 0
monkeyc1g1s15 0
monkeyc1g1s16 0
monkeyc1g1s20 0
monkeyc1g1s21 0
monkeyc1g1s22 0
monkeyc1g1s29 0
monkeyc1g1s30 0
monkeyc1g1s31 0
monkeyc1g1s33 0
monkeyc1g1s38 0
monkeyc1g1s39 0
monkeyc1g1s40 0
monkeyc1g1s41 0
monkeyc1g1s48 0
monkeyc1g1s51 0
monkeyc1g1s52 0
monkeyc1g1s55 0
monkeyc1g1s57 0
monkeyc1g1s59 0
monkeyc1g1s60 0
monkeyc1g1s61 0
monkeyc1g1s63 0
monkeyc1g1s64 0
monkeyc1g1s65 0
monkeyc1g1s66 0
monkeyc1g1s67 0
monkeyc1g1s68 0
monkeyc1g1s70 0
monkeyc1g1s72 0
monkeyc1g1s73 0
monkeyc1g1s75 0
monkeyc1g1s78 0
monkeyc1g1s79 0
monkeyc1g1s81 0
monkeyc1g1s82 0
monkeyc1g1s84 0
monkeyc1g1s87 0
monkeyc1g1s88 0
monkeyc1g1s90 0
monkeyc1g1s91 0
monkeyc1g1s93 0
monkeyc1g1s94 0
monkeyc1g1s96 0
monkeyc1g1s97 0
monkeyc1g1s99 0
monkeyc1g1s100 0
monkeyc1g1s101 0
monkeyc1g1s105 0
monkeyc1g1s106 0
monkeyc1g1s107 0
monkeyc1g1s111 0
monkeyc1g1s112 0
monkeyc1g1s113 0
monkeyc1g1s116 0
monkeyc1g1s117 0
monkeyc1g1s119 0
monkeyc1g1s121 0
monkeyc1g1s122 0
monkeyc1g1s123 0
monkeyc1g1s124 0
monkeyc1g1s129 0
monkeyc1g1s131 0
monkeyc1g1s132 0
monkeyc1g1s134 0
monkeyc1g1s138 0
monkeyc1g1s140 0
monkeyc1g1s141 0
monkeyc1g1s142 0
monkeyc1g1s143 0
monkeyc1g1s144 0
monkeyc1g1s147 0
monkeyc1g1s149 0
monkeyc1g1s150 0
monkeyc1g1s151 0
monkeyc1g1s152 0
monkeyc1g1s157 0
monkeyc1g1s159 0
monkeyc1g1s160 0
monkeyc1g1s162 0
monkeyc1g1s164 0
monkeyc1g1s167 0
monkeyc1g1s169 0
monkeyc1g1s170 0
monkeyc1g1s171 0
monkeyc1g1s172 0
monkeyc1g1s173 0
monkeyc1g1s175 0
monkeyc1g1s176 0
monkeyc1g1s177 0
monkeyc1g1s181 0
monkeyc1g1s184 0
monkeyc1g1s185 0
monkeyc1g1s186 0
monkeyc1g1s191 0
monkeyc1g1s192 0
monkeyc1g1s193 0
monkeyc1g1s194 0
monkeyc1g1s195 0
monkeyc1g1s197 0
monkeyc1g1s198 0
monkeyc1g1s204 0
monkeyc1g1s206 0
monkeyc1g1s209 0
monkeyc1g1s211 0
monkeyc1g1s212 0
monkeyc1g1s216 0
monkeyc1g1s217 0
monkeyc1g1s218 0
monkeyc1g1s219 0
monkeyc1g1s220 0
monkeyc1g1s221 0
monkeyc1g1s227 0
monkeyc1g1s228 0
monkeyc1g1s234 0
monkeyc1g1s235 0
monkeyc1g1s237 0
monkeyc1g1s238 0
monkeyc1g1s240 0
monkeyc1g1s242 0
monkeyc1g1s243 0
monkeyc1g1s246 0
monkeyc1g1s249 0
monkeyc1g1s251 0
monkeyc1g1s252 0
monkeyc1g1s253 0
monkeyc1g1s258 0
monkeyc1g1s259 0
monkeyc1g1s260 0
monkeyc1g1s262 0
monkeyc1g1s265 0
monkeyc1g1s266 0
monkeyc1g1s267 0
monkeyc1g1s268 0
monkeyc1g1s269 0
monkeyc1g1s272 0
monkeyc1g1s273 0
monkeyc1g1s278 0
monkeyc1g1s280 0
monkeyc1g1s281 0
monkeyc1g1s284 0
monkeyc1g1s289 0
monkeyc1g1s290 0
monkeyc1g1s292 0
monkeyc1g1s293 0
monkeyc1g1s296 0
monkeyc1g1s299 0
monkeyc1g1s300 0
monkeyc1g1s301 0
monkeyc1g1s302 0
monkeyc1g1s303 0
monkeyc1g1s304 0
monkeyc1g1s305 0
monkeyc1g1s306 0
monkeyc1g1s307 0
monkeyc1g1s308 0
monkeyc1g1s309 0
monkeyc1g1s310 0
monkeyc1g1s312 0
monkeyc1g1s314 0
monkeyc1g1s316 0
monkeyc1g1s319 0
monkeyc1g1s320 0
monkeyc1g1s321 0
monkeyc1g1s323 0
monkeyc1g1s325 0
monkeyc1g1s327 0
monkeyc1g1s328 0
monkeyc1g1s331 0
monkeyc1g1s332 0
monkeyc1g1s333 0
monkeyc1g1s334 0
monkeyc1g1s339 0
monkeyc1g1s340 0
monkeyc1g1s341 0
monkeyc1g1s342 0
monkeyc1g1s343 0
monkeyc1g1s344 0
monkeyc1g1s345 0
monkeyc1g1s346 0
monkeyc1g1s347 0
monkeyc1g1s350 0
monkeyc1g1s351 0
monkeyc1g1s352 0
monkeyc1g1s353 0
monkeyc1g1s355 0
monkeyc1g1s356 0
monkeyc1g1s358 0
monkeyc1g1s361 0
monkeyc1g1s362 0
monkeyc1g1s363 0
monkeyc1g1s364 0
monkeyc1g1s366 0
monkeyc1g1s367 0
monkeyc1g1s368 0
monkeyc1g1s369 0
monkeyc1g1s372 0
monkeyc1g1s373 0
monkeyc1g1s374 0
monkeyc1g1s375 0
monkeyc1g1s376 0
monkeyc1g1s381 0
monkeyc1g1s383 0
monkeyc1g1s385 0
monkeyc1g1s386 0
monkeyc1g1s388 0
monkeyc1g1s389 0
monkeyc1g1s392 0
monkeyc1g1s393 0
monkeyc1g1s394 0
monkeyc1g1s395 0
monkeyc1g1s398 0
monkeyc1g1s400 0
monkeyc1g1s401 0
monkeyc1g1s402 0
monkeyc1g1s403 0
monkeyc1g1s404 0
monkeyc1g1s405 0
monkeyc1g1s407 0
monkeyc1g1s411 0
monkeyc1g1s413 0
monkeyc1g1s415 0
monkeyc1g1s420 0
monkeyc1g1s423 0
monkeyc1g1s427 0
monkeyc1g1s429 0
monkeyc1g1s430 0
monkeyc1g1s433 0
monkeyc1g1s434 0
monkeyc1g1s435 0
monkeyc1g1s436 0
monkeyc1g1s439 0
monkeyc1g1s440 0
monkeyc1g1s447 0
monkeyc1g1s448 0
monkeyc1g1s449 0
monkeyc1g1s450 0
monkeyc1g1s451 0
monkeyc1g1s454 0
monkeyc1g1s455 0
monkeyc1g1s458 0
monkeyc1g1s459 0
monkeyc1g1s461 0
monkeyc1g1s463 0
monkeyc1g1s464 0
monkeyc1g1s465 0
monkeyc1g1s468 0
monkeyc1g1s469 0
monkeyc1g1s470 0
monkeyc1g1s472 0
monkeyc1g1s473 0
monkeyc1g1s475 0
monkeyc1g1s476 0
monkeyc1g1s477 0
monkeyc1g1s479 0
monkeyc1g1s480 0
monkeyc1g1s481 0
monkeyc1g1s482 0
monkeyc1g1s483 0
monkeyc1g1s485 0
monkeyc1g1s486 0
monkeyc1g1s487 0
monkeyc1g1s489 0
monkeyc1g1s490 0
monkeyc1g1s491 0
monkeyc1g1s492 0
monkeyc1g1s495 0
monkeyc1g1s496 0
monkeyc1g1s499 0
monkeyc2g2s502 0
monkeyc2g2s503 0
monkeyc2g2s525 0
monkeyc2g2s529 0
monkeyc2g2s543 0
monkeyc2g2s567 0
monkeyc2g2s604 0
monkeyc2g2s617 0
monkeyc2g2s620 0
monkeyc2g2s660 0
monkeyc2g2s665 0
monkeyc2g2s692 0
monkeyc2g2s718 0
monkeyc2g2s736 0
monkeyc2g2s739 0
monkeyc2g2s761 0
monkeyc2g2s773 0
monkeyc2g2s819 0
monkeyc2g2s821 0
monkeyc2g2s864 0
monkeyc2g2s919 0
monkeyc2g2s935 0
monkeyc2g2s936 0
monkeyc2g2s947 0
monkeyc2g2s987 0
monkeyc2g2s989 0
monkeyc3l1s1001 0
monkeyc3l1s1002 0
monkeyc3l1s1003 0
monkeyc3l1s1004 0
monkeyc3l1s1005 0
monkeyc3l1s1006 0
monkeyc3l1s1007 0
monkeyc3l1s1008 0
monkeyc3l1s1009 0
monkeyc3l1s1010 0
monkeyc3l1s1011 0
monkeyc3l1s1012 0
monkeyc3l1s1013 0
monkeyc3l1s1014 0
monkeyc3l1s1015 0
monkeyc3l1s1016 0
monkeyc3l1s1017 0
monkeyc3l1s1018 0
monkeyc3l1s1019 0
monkeyc3l1s1020 0
monkeyc3l1s1021 0
monkeyc3l1s1022 0
monkeyc3l1s1023 0
monkeyc3l1s1024 0
monkeyc3l1s1025 0
monkeyc3l1s1026 0
monkeyc3l1s1027 0
monkeyc3l1s1028 0
monkeyc3l1s1029 0
monkeyc3l1s1030 0
monkeyc3l1s1031 0
monkeyc3l1s1032 0
monkeyc3l1s1033 0
monkeyc3l1s1034 0
monkeyc3l1s1035 0
monkeyc3l1s1036 0
monkeyc3l1s1037 0
monkeyc3l1s1038 0
monkeyc3l1s1039 0
monkeyc3l1s1040 0
monkeyc3l1s1041 0
monkeyc3l1s1042 0
monkeyc3l1s1043 0
monkeyc3l1s1044 0
monkeyc3l1s1045 0
monkeyc3l1s1046 0
monkeyc3l1s1047 0
monkeyc3l1s1048 0
monkeyc3l1s1049 0
monkeyc3l1s1050 0
monkeyc3l1s1051 0
monkeyc3l1s1052 0
monkeyc3l1s1053 0
monkeyc3l1s1054 0
monkeyc3l1s1055 0
monkeyc3l1s1056 0
monkeyc3l1s1057 0
monkeyc3l1s1058 0
monkeyc3l1s1059 0
monkeyc3l1s1060 0
monkeyc3l1s1061 0
monkeyc3l1s1062 0
monkeyc3l1s1063 0
monkeyc3l1s1064 0
monkeyc3l1s1065 0
monkeyc3l1s1066 0
monkeyc3l1s1067 0
monkeyc3l1s1068 0
monkeyc3l1s1069 0
monkeyc3l1s1070 0
monkeyc3l1s1071 0
monkeyc3l1s1072 0
monkeyc3l1s1073 0
monkeyc3l1s1074 0
monkeyc3l1s1075 0
monkeyc3l1s1076 0
monkeyc3l1s1077 0
monkeyc3l1s1078 0
monkeyc3l1s1079 0
monkeyc3l1s1080 0
monkeyc3l1s1081 0
monkeyc3l1s1082 0
monkeyc3l1s1083 0
monkeyc3l1s1084 0
monkeyc3l1s1085 0
monkeyc3l1s1086 0
monkeyc3l1s1087 0
monkeyc3l1s1088 0
monkeyc3l1s1089 0
monkeyc3l1s1090 0
monkeyc3l1s1091 0
monkeyc3l1s1092 0
monkeyc3l1s1093 0
monkeyc3l1s1094 0
monkeyc3l1s1095 0
monkeyc3l1s1096 0
monkeyc3l1s1097 0
monkeyc3l1s1098 0
monkeyc3l1s1099 0
monkeyc3l1s1100 0
monkeyc3l1s1101 0
monkeyc3l1s1102 0
monkeyc3l1s1103 0
monkeyc3l1s1104 0
monkeyc3l1s1105 0
monkeyc3l1s1106 0
monkeyc3l1s1107 0
monkeyc3l1s1108 0
monkeyc3l1s1109 0
monkeyc3l1s1110 0
monkeyc3l1s1111 0
monkeyc3l1s1112 0
monkeyc3l1s1113 0
monkeyc3l1s1114 0
monkeyc3l1s1115 0
monkeyc3l1s1116 0
monkeyc3l1s1117 0
monkeyc3l1s1118 0
monkeyc3l1s1119 0
monkeyc3l1s1120 0
monkeyc3l1s1121 0
monkeyc3l1s1122 0
monkeyc3l1s1123 0
monkeyc3l1s1124 0
monkeyc3l1s1125 0
monkeyc3l1s1126 0
monkeyc3l1s1127 0
monkeyc3l1s1128 0
monkeyc3l1s1129 0
monkeyc3l1s1130 0
monkeyc3l1s1131 0
monkeyc3l1s1132 0
monkeyc3l1s1133 0
monkeyc3l1s1134 0
monkeyc3l1s1135 0
monkeyc3l1s1136 0
monkeyc3l1s1137 0
monkeyc3l1s1138 0
monkeyc3l1s1139 0
monkeyc3l1s1140 0
monkeyc3l1s1141 0
monkeyc3l1s1142 0
monkeyc3l1s1143 0
monkeyc3l1s1144 0
monkeyc3l1s1145 0
monkeyc3l1s1146 0
monkeyc3l1s1147 0
monkeyc3l1s1148 0
monkeyc3l1s1149 0
monkeyc3l1s1150 0
monkeyc3l1s1151 0
monkeyc3l1s1152 0
monkeyc3l1s1153 0
monkeyc3l1s1154 0
monkeyc3l1s1155 0
monkeyc3l1s1156 0
monkeyc3l1s1157 0
monkeyc3l1s1158 0
monkeyc3l1s1159 0
monkeyc3l1s1160 0
monkeyc3l1s1161 0
monkeyc3l1s1162 0
monkeyc3l1s1163 0
monkeyc3l1s1164 0
monkeyc3l1s1165 0
monkeyc3l1s1166 0
monkeyc3l1s1167 0
monkeyc3l1s1168 0
monkeyc3l1s1169 0
monkeyc3l1s1170 0
monkeyc3l1s1171 0
monkeyc3l1s1172 0
monkeyc3l1s1173 0
monkeyc3l1s1174 0
monkeyc3l1s1175 0
monkeyc3l1s1176 0
monkeyc3l1s1177 0
monkeyc3l1s1178 0
monkeyc3l1s1179 0
monkeyc3l1s1180 0
monkeyc3l1s1181 0
monkeyc3l1s1182 0
monkeyc3l1s1183 0
monkeyc3l1s1184 0
monkeyc3l1s1185 0
monkeyc3l1s1186 0
monkeyc3l1s1187 0
monkeyc3l1s1188 0
monkeyc3l1s1189 0
monkeyc3l1s1190 0
monkeyc3l1s1191 0
monkeyc3l1s1192 0
monkeyc3l1s1193 0
monkeyc3l1s1194 0
monkeyc3l1s1195 0
monkeyc3l1s1196 0
monkeyc3l1s1197 0
monkeyc3l1s1198 0
monkeyc3l1s1199 0
monkeyc3l1s1200 0
monkeyc3l1s1201 0
monkeyc3l1s1202 0
monkeyc3l1s1203 0
monkeyc3l1s1204 0
monkeyc3l1s1205 0
monkeyc3l1s1206 0
monkeyc3l1s1207 0
monkeyc3l1s1208 0
monkeyc3l1s1209 0
monkeyc3l1s1210 0
monkeyc3l1s1211 0
monkeyc3l1s1212 0
monkeyc3l1s1213 0
monkeyc3l1s1214 0
monkeyc3l1s1215 0
monkeyc3l1s1216 0
monkeyc3l1s1217 0
monkeyc3l1s1218 0
monkeyc3l1s1219 0
monkeyc3l1s1220 0
monkeyc3l1s1221 0
monkeyc3l1s1222 0
monkeyc3l1s1223 0
monkeyc3l1s1224 0
monkeyc3l1s1225 0
monkeyc3l1s1226 0
monkeyc3l1s1227 0
monkeyc3l1s1228 0
monkeyc3l1s1229 0
monkeyc3l1s1230 0
monkeyc3l1s1231 0
monkeyc3l1s1232 0
monkeyc3l1s1233 0
monkeyc3l1s1234 0
monkeyc3l1s1235 0
monkeyc3l1s1236 0
monkeyc3l1s1237 0
monkeyc3l1s1238 0
monkeyc3l1s1239 0
monkeyc3l1s1240 0
monkeyc3l1s1241 0
monkeyc3l1s1242 0
monkeyc3l1s1243 0
monkeyc3l1s1244 0
monkeyc3l1s1245 0
monkeyc3l1s1246 0
monkeyc3l1s1247 0
monkeyc3l1s1248 0
monkeyc3l1s1249 0
monkeyc3l1s1250 0
monkeyc3l1s1251 0
monkeyc3l1s1252 0
monkeyc3l1s1253 0
monkeyc3l1s1254 0
monkeyc3l1s1255 0
monkeyc3l1s1256 0
monkeyc3l1s1257 0
monkeyc3l1s1258 0
monkeyc3l1s1259 0
monkeyc3l1s1260 0
monkeyc3l1s1261 0
monkeyc3l1s1262 0
monkeyc3l1s1263 0
monkeyc3l1s1264 0
monkeyc3l1s1265 0
monkeyc3l1s1266 0
monkeyc3l1s1267 0
monkeyc3l1s1268 0
monkeyc3l1s1269 0
monkeyc3l1s1270 0
monkeyc3l1s1271 0
monkeyc3l1s1272 0
monkeyc3l1s1273 0
monkeyc3l1s1274 0
monkeyc3l1s1275 0
monkeyc3l1s1276 0
monkeyc3l1s1277 0
monkeyc3l1s1278 0
monkeyc3l1s1279 0
monkeyc3l1s1280 0
monkeyc3l1s1281 0
monkeyc3l1s1282 0
monkeyc3l1s1283 0
monkeyc3l1s1284 0
monkeyc3l1s1285 0
monkeyc3l1s1286 0
monkeyc3l1s1287 0
monkeyc3l1s1288 0
monkeyc3l1s1289 0
monkeyc3l1s1290 0
monkeyc3l1s1291 0
monkeyc3l1s1292 0
monkeyc3l1s1293 0
monkeyc3l1s1294 0
monkeyc3l1s1295 0
monkeyc3l1s1296 0
monkeyc3l1s1297 0
monkeyc3l1s1298 0
monkeyc3l1s1299 0
monkeyc3l1s1300 0
monkeyc3l1s1301 0
monkeyc3l1s1302 0
monkeyc3l1s1303 0
monkeyc3l1s1304 0
monkeyc3l1s1305 0
monkeyc3l1s1306 0
monkeyc3l1s1307 0
monkeyc3l1s1308 0
monkeyc3l1s1309 0
monkeyc3l1s1310 0
monkeyc3l1s1311 0
monkeyc3l1s1312 0
monkeyc3l1s1313 0
monkeyc3l1s1314 0
monkeyc3l1s1315 0
monkeyc3l1s1316 0
monkeyc3l1s1317 0
monkeyc3l1s1318 0
monkeyc3l1s1319 0
monkeyc3l1s1320 0
monkeyc3l1s1321 0
monkeyc3l1s1322 0
monkeyc3l1s1323 0
monkeyc3l1s1324 0
monkeyc3l1s1325 0
monkeyc3l1s1326 0
monkeyc3l1s1327 0
monkeyc3l1s1328 0
monkeyc3l1s1329 0
monkeyc3l1s1330 0
monkeyc3l1s1331 0
monkeyc3l1s1332 0
monkeyc3l1s1333 0
monkeyc3l1s1334 0
monkeyc3l1s1335 0
monkeyc3l1s1336 0
monkeyc3l1s1337 0
monkeyc3l1s1338 0
monkeyc3l1s1339 0
monkeyc3l1s1340 0
monkeyc3l1s1341 0
monkeyc3l1s1342 0
monkeyc3l1s1343 0
monkeyc3l1s1344 0
monkeyc3l1s1345 0
monkeyc3l1s1346 0
monkeyc3l1s1347 0
monkeyc3l1s1348 0
monkeyc3l1s1349 0
monkeyc3l1s1350 0
monkeyc3l1s1351 0
monkeyc3l1s1352 0
monkeyc3l1s1353 0
monkeyc3l1s1354 0
monkeyc3l1s1355 0
monkeyc3l1s1356 0
monkeyc3l1s1357 0
monkeyc3l1s1358 0
monkeyc3l1s1359 0
monkeyc3l1s1360 0
monkeyc3l1s1361 0
monkeyc3l1s1362 0
monkeyc3l1s1363 0
monkeyc3l1s1364 0
monkeyc3l1s1365 0
monkeyc3l1s1366 0
monkeyc3l1s1367 0
monkeyc3l1s1368 0
monkeyc3l1s1369 0
monkeyc3l1s1370 0
monkeyc3l1s1371 0
monkeyc3l1s1372 0
monkeyc3l1s1373 0
monkeyc3l1s1374 0
monkeyc3l1s1375 0
monkeyc3l1s1376 0
monkeyc3l1s1377 0
monkeyc3l1s1378 0
monkeyc3l1s1379 0
monkeyc3l1s1380 0
monkeyc3l1s1381 0
monkeyc3l1s1382 0
monkeyc3l1s1383 0
monkeyc3l1s1384 0
monkeyc3l1s1385 0
monkeyc3l1s1386 0
monkeyc3l1s1387 0
monkeyc3l1s1388 0
monkeyc3l1s1389 0
monkeyc3l1s1390 0
monkeyc3l1s1391 0
monkeyc3l1s1392 0
monkeyc3l1s1393 0
monkeyc3l1s1394 0
monkeyc3l1s1395 0
monkeyc3l1s1396 0
monkeyc3l1s1397 0
monkeyc3l1s1398 0
monkeyc3l1s1399 0
monkeyc3l1s1400 0
monkeyc3l1s1401 0
monkeyc3l1s1402 0
monkeyc3l1s1403 0
monkeyc3l1s1404 0
monkeyc3l1s1405 0
monkeyc3l1s1406 0
monkeyc3l1s1407 0
monkeyc3l1s1408 0
monkeyc3l1s1409 0
monkeyc3l1s1410 0
monkeyc3l1s1411 0
monkeyc3l1s1412 0
monkeyc3l1s1413 0
monkeyc3l1s1414 0
monkeyc3l1s1415 0
monkeyc3l1s1416 0
monkeyc3l1s1417 0
monkeyc3l1s1418 0
monkeyc3l1s1419 0
monkeyc3l1s1420 0
monkeyc3l1s1421 0
monkeyc3l1s1422 0
monkeyc3l1s1423 0
monkeyc3l1s1424 0
monkeyc3l1s1425 0
monkeyc3l1s1426 0
monkeyc3l1s1427 0
monkeyc3l1s1428 0
monkeyc3l1s1429 0
monkeyc3l1s1430 0
monkeyc3l1s1431 0
monkeyc3l1s1432 0
monkeyc3l1s1433 0
monkeyc3l1s1434 0
monkeyc3l1s1435 0
monkeyc3l1s1436 0
monkeyc3l1s1437 0
monkeyc3l1s1438 0
monkeyc3l1s1439 0
monkeyc3l1s1440 0
monkeyc3l1s1441 0
monkeyc3l1s1442 0
monkeyc3l1s1443 0
monkeyc3l1s1444 0
monkeyc3l1s1445 0
monkeyc3l1s1446 0
monkeyc3l1s1447 0
monkeyc3l1s1448 0
monkeyc3l1s1449 0
monkeyc3l1s1450 0
monkeyc3l1s1451 0
monkeyc3l1s1452 0
monkeyc3l1s1453 0
monkeyc3l1s1454 0
monkeyc3l1s1455 0
monkeyc3l1s1456 0
monkeyc3l1s1457 0
monkeyc3l1s1458 0
monkeyc3l1s1459 0
monkeyc3l1s1460 0
monkeyc3l1s1461 0
monkeyc3l1s1462 0
monkeyc3l1s1463 0
monkeyc3l1s1464 0
monkeyc3l1s1465 0
monkeyc3l1s1466 0
monkeyc3l1s1467 0
monkeyc3l1s1468 0
monkeyc3l1s1469 0
monkeyc3l1s1470 0
monkeyc3l1s1471 0
monkeyc3l1s1472 0
monkeyc3l1s1473 0
monkeyc3l1s1474 0
monkeyc3l1s1475 0
monkeyc3l1s1476 0
monkeyc3l1s1477 0
monkeyc3l1s1478 0
monkeyc3l1s1479 0
monkeyc3l1s1480 0
monkeyc3l1s1481 0
monkeyc3l1s1482 0
monkeyc3l1s1483 0
monkeyc3l1s1484 0
monkeyc3l1s1485 0
monkeyc3l1s1486 0
monkeyc3l1s1487 0
monkeyc3l1s1488 0
monkeyc3l1s1489 0
monkeyc3l1s1490 0
monkeyc3l1s1491 0
monkeyc3l1s1492 0
monkeyc3l1s1493 0
monkeyc3l1s1494 0
monkeyc3l1s1495 0
monkeyc3l1s1496 0
monkeyc3l1s1497 0
monkeyc3l1s1498 0
monkeyc3l1s1499 0
monkeyc3l1s1500 0
monkeyc6r1s2508 0
monkeyc6r1s2510 0
monkeyc6r1s2516 0
monkeyc6r1s2518 0
monkeyc6r1s2524 0
monkeyc6r1s2528 0
monkeyc6r1s2532 0
monkeyc6r1s2534 0
monkeyc6r1s2538 0
monkeyc6r1s2544 0
monkeyc6r1s2554 0
monkeyc6r1s2560 0
monkeyc6r1s2566 0
monkeyc6r1s2568 0
monkeyc6r1s2574 0
monkeyc6r1s2576 0
monkeyc6r1s2577 0
monkeyc6r1s2582 0
monkeyc6r1s2590 0
monkeyc6r1s2592 0
monkeyc6r1s2594 0
monkeyc6r1s2600 0
monkeyc6r1s2618 0
monkeyc6r1s2620 0
monkeyc6r1s2628 0
monkeyc6r1s2631 0
monkeyc6r1s2637 0
monkeyc6r1s2648 0
monkeyc6r1s2651 0
monkeyc6r1s2652 0
monkeyc6r1s2654 0
monkeyc6r1s2656 0
monkeyc6r1s2662 0
monkeyc6r1s2672 0
monkeyc6r1s2674 0
monkeyc6r1s2678 0
monkeyc6r1s2692 0
monkeyc6r1s2694 0
monkeyc6r1s2701 0
monkeyc6r1s2702 0
monkeyc6r1s2704 0
monkeyc6r1s2714 0
monkeyc6r1s2716 0
monkeyc6r1s2720 0
monkeyc6r1s2722 0
monkeyc6r1s2724 0
monkeyc6r1s2732 0
monkeyc6r1s2738 0
monkeyc6r1s2742 0
monkeyc6r1s2768 0
monkeyc6r1s2770 0
monkeyc6r1s2774 0
monkeyc6r1s2775 0
monkeyc6r1s2776 0
monkeyc6r1s2778 0
monkeyc6r1s2780 0
monkeyc6r1s2790 0
monkeyc6r1s2794 0
monkeyc6r1s2800 0
monkeyc6r1s2802 0
monkeyc6r1s2804 0
monkeyc6r1s2810 0
monkeyc6r1s2816 0
monkeyc6r1s2822 0
monkeyc6r1s2824 0
monkeyc6r1s2828 0
monkeyc6r1s2834 0
monkeyc6r1s2836 0
monkeyc6r1s2838 0
monkeyc6r1s2842 0
monkeyc6r1s2848 0
monkeyc6r1s2850 0
monkeyc6r1s2854 0
monkeyc6r1s2864 0
monkeyc6r1s2868 0
monkeyc6r1s2874 0
monkeyc6r1s2876 0
monkeyc6r1s2900 0
monkeyc6r1s2902 0
monkeyc6r1s2904 0
monkeyc6r1s2908 0
monkeyc6r1s2912 0
monkeyc6r1s2916 0
monkeyc6r1s2924 0
monkeyc6r1s2926 0
